D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_02_305.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_02_305.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_02_305.jpg, 0, 0, 0, 8.001787E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_02_405.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_02_405.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_02_405.jpg, 0, 0, 0, 7.820864E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_02_508.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_02_508.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_02_508.jpg, 0, 0, 0, 7.963723E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_02_609.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_02_609.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_02_609.jpg, 0, 0, 0, 8.027884E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_02_714.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_02_714.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_02_714.jpg, 0, 0, 0, 7.797289E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_02_817.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_02_817.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_02_817.jpg, 0, 0, 0, 7.879836E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_02_918.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_02_918.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_02_918.jpg, 0, 0, 0, 7.814111E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_03_018.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_03_018.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_03_018.jpg, 0, 0, 0, 8.108023E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_03_122.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_03_122.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_03_122.jpg, 0, 0, 0, 7.814183E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_03_225.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_03_225.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_03_225.jpg, 0, 0, 0, 8.049935E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_03_330.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_03_330.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_03_330.jpg, 0, 0, 0, 7.823012E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_03_432.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_03_432.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_03_432.jpg, 0, 0, 0, 7.932023E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_03_535.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_03_535.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_03_535.jpg, 0, 0, 0, 8.107843E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_03_639.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_03_639.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_03_639.jpg, 0, 0, 0, 7.807829E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_03_741.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_03_741.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_03_741.jpg, 0, 0, 0, 7.796197E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_03_844.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_03_844.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_03_844.jpg, 0, 0, 0, 7.812299E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_03_947.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_03_947.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_03_947.jpg, 0, 0, 0, 7.822969E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_04_049.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_04_049.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_04_049.jpg, 0, 0, 0, 7.828634E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_04_149.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_04_149.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_04_149.jpg, 0, 0, 0, 7.899515E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_04_252.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_04_252.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_04_252.jpg, 0, 0, 0, 7.828027E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_04_356.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_04_356.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_04_356.jpg, 0, 0, 0, 7.955146E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_04_460.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_04_460.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_04_460.jpg, 0, 0, 0, 7.798241E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_04_560.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_04_560.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_04_560.jpg, 0, 0, 0, 7.773507E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_04_664.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_04_664.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_04_664.jpg, 0, 0, 0, 7.86017E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_04_767.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_04_767.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_04_767.jpg, 0, 0, 0, 7.771568E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_04_871.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_04_871.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_04_871.jpg, 0, 0, 0, 7.873007E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_04_974.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_04_974.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_04_974.jpg, 0, 0, 0, 7.856265E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_05_075.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_05_075.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_05_075.jpg, 0, 0, 0, 7.762848E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_05_178.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_05_178.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_05_178.jpg, 0, 0, 0, 7.839358E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_05_280.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_05_280.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_05_280.jpg, 0, 0, 0, 7.83377E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_05_383.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_05_383.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_05_383.jpg, 0, 0, 0, 8.214953E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_05_484.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_05_484.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_05_484.jpg, 0, 0, 0, 7.841398E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_05_585.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_05_585.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_05_585.jpg, 0, 0, 0, 7.79844E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_05_686.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_05_686.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_05_686.jpg, 0, 0, 0, 7.898117E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_05_787.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_05_787.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_05_787.jpg, 0, 0, 0, 7.826174E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_05_892.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_05_892.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_05_892.jpg, 0, 0, 0, 7.968652E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_05_994.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_05_994.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_05_994.jpg, 0, 0, 0, 7.848466E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_06_096.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_06_096.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_06_096.jpg, 0, 0, 0, 8.189568E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_06_198.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_06_198.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_06_198.jpg, 0, 0, 0, 7.770881E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_06_298.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_06_298.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_06_298.jpg, 0, 0, 0, 8.340943E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_06_403.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_06_403.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_06_403.jpg, 0, 0, 0, 7.758186E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_06_506.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_06_506.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_06_506.jpg, 0, 0, 0, 7.978624E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_06_608.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_06_608.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_06_608.jpg, 0, 0, 0, 7.819745E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_06_709.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_06_709.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_06_709.jpg, 0, 0, 0, 7.826274E-05
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_06_810.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_06_810.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_06_810.jpg, 0, 0.2784198, 0, 0.1772843
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_06_911.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_06_911.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_06_911.jpg, 0, 0.569943, 0, 0.7280692
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_07_017.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_07_017.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_07_017.jpg, -0.0403551, 0.8726067, 0, 1.606832
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_07_119.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_07_119.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_07_119.jpg, -0.3974823, 1, 0, 3.02513
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_07_222.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_07_222.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_07_222.jpg, -0.4630823, 1, 0, 4.174891
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_07_323.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_07_323.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_07_323.jpg, -0.162245, 1, 0, 5.343192
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_07_425.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_07_425.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_07_425.jpg, 0, 1, 0, 6.491247
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_07_527.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_07_527.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_07_527.jpg, 0, 1, 0, 7.632583
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_07_629.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_07_629.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_07_629.jpg, 0, 1, 0, 8.7631
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_07_733.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_07_733.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_07_733.jpg, -0.0680055, 1, 0, 9.881648
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_07_837.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_07_837.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_07_837.jpg, -0.3705045, 1, 0, 10.94643
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_07_939.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_07_939.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_07_939.jpg, -0.04117767, 1, 0, 12.03864
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_08_043.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_08_043.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_08_043.jpg, -0.066279, 1, 0, 13.31034
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_08_144.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_08_144.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_08_144.jpg, -0.3604515, 1, 0, 14.36021
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_08_249.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_08_249.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_08_249.jpg, -0.6679661, 1, 0, 15.24743
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_08_351.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_08_351.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_08_351.jpg, -0.4085918, 1, 0, 16.36296
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_08_452.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_08_452.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_08_452.jpg, -0.1097258, 1, 0, 17.28812
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_08_555.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_08_555.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_08_555.jpg, 0, 1, 0, 18.4422
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_08_656.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_08_656.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_08_656.jpg, 0, 1, 0, 19.33425
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_08_759.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_08_759.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_08_759.jpg, 0, 1, 0, 20.56949
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_08_860.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_08_860.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_08_860.jpg, -0.08059649, 1, 0, 21.64515
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_08_962.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_08_962.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_08_962.jpg, -0.3866715, 1, 0, 22.51722
D:\udacity\simulator-windows-64\IMG\center_2023_04_15_11_53_09_065.jpg, D:\udacity\simulator-windows-64\IMG\left_2023_04_15_11_53_09_065.jpg, D:\udacity\simulator-windows-64\IMG\right_2023_04_15_11_53_09_065.jpg, -0.3333579, 1, 0, 23.40903
